artist,minimum,LF,RF,maximum,na.rm,out.of.range,unusual,description,feature
Manchester Orchestra,0,0,0,0.38,TRUE,FALSE,FALSE,Within Range,sexual
The Front Bottoms,0,0,0,0.66,TRUE,FALSE,FALSE,Within Range,sexual
All Get Out,0,-0.56625,0.56625,1.71,TRUE,FALSE,FALSE,Within Range,food
Manchester Orchestra,0,-0.5249999999999999,0.5249999999999999,2.61,TRUE,FALSE,FALSE,Within Range,food
The Front Bottoms,0,-0.44999999999999996,0.44999999999999996,5.14,TRUE,FALSE,FALSE,Within Range,food
All Get Out,0,-0.99,0.99,4.72,TRUE,FALSE,FALSE,Within Range,death
Manchester Orchestra,0,-0.96,0.96,2.61,TRUE,FALSE,FALSE,Within Range,death
The Front Bottoms,0,-0.36,0.36,3.79,TRUE,FALSE,FALSE,Within Range,death
All Get Out,0,-0.81,0.81,4,TRUE,FALSE,FALSE,Within Range,need
Manchester Orchestra,0,-1.17,1.17,3.96,TRUE,FALSE,FALSE,Within Range,need
The Front Bottoms,0,-1.335,1.335,5.58,TRUE,FALSE,FALSE,Within Range,need
All Get Out,0,-1.7324999999999997,1.7324999999999997,6.62,TRUE,FALSE,FALSE,Within Range,want
Manchester Orchestra,0,-1.9500000000000002,1.9500000000000002,11.67,TRUE,FALSE,FALSE,Within Range,want
The Front Bottoms,0,-1.29,1.29,3.05,TRUE,FALSE,FALSE,Within Range,want
All Get Out,0,-2.17875,2.17875,6.11,TRUE,FALSE,FALSE,Within Range,acquire
Manchester Orchestra,0,-1.845,1.845,3.43,TRUE,FALSE,FALSE,Within Range,acquire
The Front Bottoms,0,-1.55,2.23,6.49,TRUE,FALSE,FALSE,Within Range,acquire
All Get Out,0,-0.5962500000000002,0.5962500000000002,2.06,TRUE,FALSE,FALSE,Within Range,lack
Manchester Orchestra,0,0,0,2.82,TRUE,FALSE,FALSE,Within Range,lack
The Front Bottoms,0,0,0,4.29,TRUE,FALSE,FALSE,Within Range,lack
All Get Out,0,-0.2925,0.2925,1.27,TRUE,FALSE,FALSE,Within Range,fulfill
Manchester Orchestra,0,0,0,1.17,TRUE,FALSE,FALSE,Within Range,fulfill
The Front Bottoms,0,0,0,3.04,TRUE,FALSE,FALSE,Within Range,fulfill
All Get Out,0,0,0,0.92,TRUE,FALSE,FALSE,Within Range,fatigue
Manchester Orchestra,0,0,0,2.68,TRUE,FALSE,FALSE,Within Range,fatigue
The Front Bottoms,0,0,0,3.78,TRUE,FALSE,FALSE,Within Range,fatigue
All Get Out,0,0,0,0.67,TRUE,FALSE,FALSE,Within Range,reward
Manchester Orchestra,0,0,0,2.96,TRUE,FALSE,FALSE,Within Range,reward
The Front Bottoms,0,0,0,0.41,TRUE,FALSE,FALSE,Within Range,reward
All Get Out,0,-0.5025000000000001,0.5025000000000001,1.01,TRUE,FALSE,FALSE,Within Range,risk
Manchester Orchestra,0,-0.5700000000000001,0.5700000000000001,2.45,TRUE,FALSE,FALSE,Within Range,risk
The Front Bottoms,0,-0.5549999999999999,0.5549999999999999,2,TRUE,FALSE,FALSE,Within Range,risk
All Get Out,0,0,0,1.79,TRUE,TRUE,TRUE,Out of Range,curiosity
Manchester Orchestra,0,-0.81,0.81,3.09,TRUE,FALSE,TRUE,Unusual,curiosity
The Front Bottoms,0,0,0,1.07,TRUE,TRUE,TRUE,Out of Range,curiosity
All Get Out,1.47,0.25250000000000217,15.522499999999997,22.91,TRUE,FALSE,FALSE,Within Range,allure
Manchester Orchestra,2.84,-0.7399999999999993,13.120000000000001,17.01,TRUE,FALSE,FALSE,Within Range,allure
The Front Bottoms,2.02,-1.3850000000000007,14.665,18.34,TRUE,FALSE,FALSE,Within Range,allure
All Get Out,4.67,4.136249999999998,15.213750000000001,20.89,TRUE,TRUE,TRUE,Out of Range,Perception
Manchester Orchestra,0,-1.0550000000000015,17.634999999999998,28.37,TRUE,FALSE,FALSE,Within Range,Perception
The Front Bottoms,4.27,3.740000000000003,15.68,22.56,TRUE,TRUE,TRUE,Out of Range,Perception
All Get Out,0,-0.795,0.795,1.48,TRUE,FALSE,FALSE,Within Range,attention
Manchester Orchestra,0,-1.2449999999999999,1.2449999999999999,1.95,TRUE,FALSE,FALSE,Within Range,attention
The Front Bottoms,0,-0.765,0.765,2.59,TRUE,FALSE,FALSE,Within Range,attention
All Get Out,0,-1.1387499999999995,4.133749999999999,8.18,TRUE,FALSE,FALSE,Within Range,motion
Manchester Orchestra,0,-2.0300000000000002,4.21,12.06,TRUE,FALSE,FALSE,Within Range,motion
The Front Bottoms,0,-0.09499999999999997,2.8150000000000004,8.37,TRUE,FALSE,FALSE,Within Range,motion
All Get Out,1.34,0.8487500000000017,10.33625,15.14,TRUE,FALSE,FALSE,Within Range,space
Manchester Orchestra,0,-2.259999999999999,10.7,18.46,TRUE,FALSE,FALSE,Within Range,space
The Front Bottoms,1.06,-1.1400000000000015,11.400000000000002,15.9,TRUE,FALSE,FALSE,Within Range,space
All Get Out,0,-0.8612500000000003,1.9662500000000003,2.77,TRUE,FALSE,FALSE,Within Range,visual
Manchester Orchestra,0,-2.2099999999999995,3.2499999999999996,4.76,TRUE,FALSE,FALSE,Within Range,visual
The Front Bottoms,0,-1.55,2.23,4.45,TRUE,FALSE,FALSE,Within Range,visual
All Get Out,0,-0.65625,0.65625,2.8,TRUE,FALSE,FALSE,Within Range,auditory
Manchester Orchestra,0,-1.17,1.17,3.51,TRUE,FALSE,FALSE,Within Range,auditory
The Front Bottoms,0,-0.8699999999999999,0.8699999999999999,5.23,TRUE,FALSE,FALSE,Within Range,auditory
All Get Out,0,-1.0487499999999996,1.8537499999999998,3.53,TRUE,FALSE,FALSE,Within Range,feeling
Manchester Orchestra,0,-1.305,1.305,4.14,TRUE,FALSE,FALSE,Within Range,feeling
The Front Bottoms,0,-1.59,2.0700000000000003,8.49,TRUE,FALSE,FALSE,Within Range,feeling
All Get Out,1.69,-1.38125,7.85125,17.27,TRUE,TRUE,FALSE,Out of Range,time
Manchester Orchestra,0.69,-1.0549999999999993,6.834999999999999,9.96,TRUE,FALSE,FALSE,Within Range,time
The Front Bottoms,0.39,0.11499999999999932,6.805000000000001,12.95,TRUE,FALSE,FALSE,Within Range,time
All Get Out,0,-2.7812500000000004,6.706250000000001,9.38,TRUE,FALSE,FALSE,Within Range,focuspast
Manchester Orchestra,1.03,-2.835000000000001,9.015,15.6,TRUE,FALSE,FALSE,Within Range,focuspast
The Front Bottoms,0.52,-3.330000000000001,5.8500000000000005,10.63,TRUE,FALSE,FALSE,Within Range,focuspast
All Get Out,1.47,0.36874999999999947,11.716249999999999,18.56,TRUE,FALSE,FALSE,Within Range,focuspresent
Manchester Orchestra,0.77,-2.3350000000000017,11.435000000000002,21.09,TRUE,FALSE,FALSE,Within Range,focuspresent
The Front Bottoms,0.79,-2.37,12.75,15.43,TRUE,FALSE,FALSE,Within Range,focuspresent
All Get Out,0,-1.7437500000000001,3.13875,7.35,TRUE,FALSE,FALSE,Within Range,focusfuture
Manchester Orchestra,0,-2.16,4.2,8.05,TRUE,FALSE,FALSE,Within Range,focusfuture
The Front Bottoms,0,-2.7349999999999994,4.975,10.93,TRUE,FALSE,FALSE,Within Range,focusfuture
All Get Out,0,-2.1262499999999998,2.1262499999999998,12.04,TRUE,FALSE,FALSE,Within Range,Conversation
Manchester Orchestra,0,-1.47,1.47,25,TRUE,FALSE,FALSE,Within Range,Conversation
The Front Bottoms,0,-2.285,3.325,19.76,TRUE,FALSE,FALSE,Within Range,Conversation
All Get Out,0,-0.56625,0.56625,3.27,TRUE,FALSE,FALSE,Within Range,netspeak
Manchester Orchestra,0,0,0,2.97,TRUE,FALSE,FALSE,Within Range,netspeak
The Front Bottoms,0,-1.59,1.59,7.91,TRUE,FALSE,FALSE,Within Range,netspeak
All Get Out,0,-0.5025000000000001,0.5025000000000001,3.69,TRUE,FALSE,FALSE,Within Range,assent
Manchester Orchestra,0,0,0,18.27,TRUE,FALSE,FALSE,Within Range,assent
The Front Bottoms,0,-0.8999999999999999,0.8999999999999999,9.68,TRUE,FALSE,FALSE,Within Range,assent
All Get Out,0,-0.42750000000000005,0.42750000000000005,4.44,TRUE,FALSE,FALSE,Within Range,nonflu
Manchester Orchestra,0,-0.44999999999999996,0.44999999999999996,6.73,TRUE,FALSE,FALSE,Within Range,nonflu
The Front Bottoms,0,-0.51,0.51,9.68,TRUE,FALSE,FALSE,Within Range,nonflu
All Get Out,0,0,0,10.46,TRUE,FALSE,FALSE,Within Range,filler
Manchester Orchestra,0,0,0,0.78,TRUE,FALSE,FALSE,Within Range,filler
The Front Bottoms,0,0,0,0.74,TRUE,FALSE,FALSE,Within Range,filler
All Get Out,4.14,0.6137500000000049,16.731249999999996,36.45,TRUE,FALSE,TRUE,Unusual,AllPunc
Manchester Orchestra,3.09,-3.740000000000001,19.36,32.69,TRUE,FALSE,FALSE,Within Range,AllPunc
The Front Bottoms,7.57,5.865000000000002,17.775,25.85,TRUE,FALSE,TRUE,Unusual,AllPunc
All Get Out,0,0,0,5.45,TRUE,FALSE,FALSE,Within Range,Period
Manchester Orchestra,0,0,0,3.41,TRUE,FALSE,FALSE,Within Range,Period
The Front Bottoms,0,0,0,5.05,TRUE,FALSE,FALSE,Within Range,Period
All Get Out,0,-3.3512500000000003,6.421250000000001,13.47,TRUE,FALSE,TRUE,Unusual,Comma
Manchester Orchestra,0,-4.014999999999999,7.475,13.18,TRUE,FALSE,TRUE,Unusual,Comma
The Front Bottoms,0,-0.14500000000000046,7.325,13.64,TRUE,FALSE,TRUE,Unusual,Comma
All Get Out,0,-0.7575000000000001,0.7575000000000001,5.81,TRUE,FALSE,FALSE,Within Range,QMark
Manchester Orchestra,0,-1.17,1.17,3.82,TRUE,FALSE,FALSE,Within Range,QMark
The Front Bottoms,0,-1.215,1.215,7.87,TRUE,FALSE,FALSE,Within Range,QMark
All Get Out,0,0,0,4.69,TRUE,FALSE,FALSE,Within Range,Exclam
Manchester Orchestra,0,0,0,0.54,TRUE,FALSE,FALSE,Within Range,Exclam
The Front Bottoms,0,0,0,2.28,TRUE,FALSE,FALSE,Within Range,Exclam
All Get Out,1.47,-0.7387499999999996,9.903749999999999,17.79,TRUE,FALSE,FALSE,Within Range,Apostro
Manchester Orchestra,2.07,-2.5199999999999987,10.919999999999998,18.27,TRUE,FALSE,FALSE,Within Range,Apostro
The Front Bottoms,0.35,-1.6599999999999984,9.799999999999999,11.01,TRUE,FALSE,FALSE,Within Range,Apostro
All Get Out,0,-1.5,1.5,14.42,TRUE,FALSE,TRUE,Unusual,OtherP
Manchester Orchestra,0,-1.6350000000000002,1.6350000000000002,7.69,TRUE,FALSE,TRUE,Unusual,OtherP
The Front Bottoms,0,-3.485,4.525,12.5,TRUE,FALSE,TRUE,Unusual,OtherP
All Get Out,0,0,0,0,TRUE,FALSE,FALSE,Within Range,Emoji
Manchester Orchestra,0,0,0,0,TRUE,FALSE,FALSE,Within Range,Emoji
The Front Bottoms,0,0,0,0,TRUE,FALSE,FALSE,Within Range,Emoji
All Get Out,2,-1.5,13.5,58,TRUE,FALSE,TRUE,Unusual,positivewords
Manchester Orchestra,0,-3,9,27,TRUE,FALSE,TRUE,Unusual,positivewords
The Front Bottoms,1,-14.5,24.5,34,TRUE,FALSE,FALSE,Within Range,positivewords
All Get Out,0,-11.625,23.625,45,TRUE,FALSE,FALSE,Within Range,negativewords
Manchester Orchestra,0,-6.5,14.5,20,TRUE,FALSE,FALSE,Within Range,negativewords
The Front Bottoms,2,-5,19,36,TRUE,FALSE,FALSE,Within Range,negativewords
